brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,street,tag_list,updated_at,website_url
micro,Ventura,United States,137,34.278159204081604,-119.299444632653,Topa Topa Brewing Co,8056289255.0,93001-2723,California,104 E Thompson Blvd,[],2018-08-24T00:04:16.595Z,http://www.topatopabrewingco.com
micro,Sacramento,United States,138,38.654368100000006,-121.49088020000002,Track 7 Brewing Co - Natomas,9165204677.0,95834-7743,California,826 Professor Ln Ste 100,[],2018-08-24T00:04:22.907Z,
brewpub,San Luis Obispo,United States,139,35.2493387,-120.6420324,Underground Brewing Co.,,93401-7017,California,3940 Broad St # 7415,[],2018-08-24T00:04:37.276Z,
brewpub,Sacramento,United States,140,38.5657962653061,-121.49459077551,Urban Roots Brewing,9167063741.0,95818-1418,California,1322 V St,[],2018-08-24T00:04:41.204Z,http://www.urbanrootsbrewing.com
micro,Valencia,United States,141,34.4555624289373,-118.58078679473499,Wolf Creek Brewery,6612639653.0,91355-5004,California,25108 Rye Canyon Loop,[],2018-08-24T00:04:58.180Z,
brewpub,Prescott Valley,United States,142,,,Lonesome Valley Brewing,9285153541.0,86314-2250,Arizona,3040 N Windsong Dr Ste 101,[],2018-08-11T21:35:48.469Z,http://www.lonesomevalleybrewing.com
brewpub,Oakland,United States,143,37.8069575,-122.2704253,Woods Bar & Brewery,4155091695.0,94612-2107,California,1701 Telegraph Ave,[],2018-08-24T00:05:00.969Z,http://www.woodsbeer.com
brewpub,San Francisco,United States,144,37.761163,-122.42854380000001,Woods CervecerÃ­a,4152739295.0,94114-2615,California,3801 18th St,[],2018-08-24T00:05:03.005Z,http://www.cerveceriasf.com
micro,Highlands Ranch,United States,145,39.5659575,-104.9426656,3 Freaks Brewing Co,7202990994.0,80126-3926,Colorado,7140 E County Line Rd,[],2018-08-24T00:05:14.991Z,http://www.3freaksbrewery.com
brewpub,Golden,United States,146,39.756210700000004,-105.2202098,Barrels & Bottles Brewery,7203283643.0,80401-6145,Colorado,600 12th St Ste 160,[],2018-08-24T00:05:36.634Z,http://www.barrelsbottles.com
brewpub,Woodland Park,United States,147,38.9941414,-105.0519462,BierWerks,7196868100.0,80863,Colorado,121 E. Midland Ave,[],2018-08-24T00:05:41.424Z,http://www.bierwerks.com
micro,Brighton,United States,148,39.9864294285714,-104.82243299999999,Big Choice Brewing Co,3034692616.0,80601-1603,Colorado,21 S 1st Ave,[],2018-08-24T00:05:43.462Z,http://www.bigchoicebrewing.com
planning,Trinidad,United States,149,37.169397,-104.50054109999999,Dodgeton Creek Brewing Co.,7198462339.0,81082-9788,Colorado,,[],2018-08-24T00:06:57.576Z,http://www.dodgetoncreek.com
planning,,United States,150,,,The Porch Brewing,,,,,[],2018-07-24T01:32:50.146Z,
contract,,United States,151,,,Yes Face Beer,4042133867.0,,,,[],2018-07-24T01:33:16.710Z,
brewpub,Little Rock,United States,152,34.7421112653061,-92.2620919591837,Rebel Kettle Brewing Company,5013742791.0,72202-2606,Arkansas,822 E 6th St,[],2018-08-23T23:23:30.847Z,http://www.rebelkettle.com
micro,Colorado Springs,United States,153,38.8326073,-104.81897061234699,Brass Brewing Company,,80903-1949,Colorado,318 E Colorado Ave,[],2018-08-24T00:22:11.364Z,
micro,Denver,United States,154,39.782516799999996,-105.00240947511101,Burgundian Brewing Co.,4704400420.0,80211-2334,Colorado,4725 Lipan St,[],2018-08-24T00:22:21.710Z,http://www.facebook.com/BurgundianBrewing
micro,Denver,United States,155,39.698793755102,-105.00162900000001,Chain Reaction Brewing Company,3039220960.0,80223-2717,Colorado,902 S Lipan St,[],2018-08-24T00:22:31.364Z,http://www.chainreactionbrewingco.com
micro,Louisville,United States,156,39.964883,-105.119781,Crystal Springs Brewing Co,3038845602.0,80027-3063,Colorado,657 S Taylor Ave,[],2018-08-24T00:22:43.801Z,http://www.crystalspringsbrewing.com
brewpub,Central City,United States,157,39.80014310000001,-105.512426,Dostal Alley Brewing Co,3035821610.0,80427,Colorado,116 Main St,[],2018-08-24T00:22:52.060Z,http://www.dostalalley.net
micro,Estes Park,United States,158,40.3714876,-105.52613170000001,Estes Park Brewery,9705865421.0,80517,Colorado,470 Prospect Village Dr,[],2018-08-24T00:23:00.338Z,http://www.epbrewery.net
micro,San Diego,United States,159,32.7018758,-117.14147121679301,Alta Brewing Company,6197957300.0,92113-1125,California,1983 Julian Avenue,[],2018-08-23T23:24:16.023Z,http://www.altabrewing.com
brewpub,Glenwood Springs,United States,160,39.5476563,-107.323424,Glenwood Canyon Brewing Co,9709451276.0,81601-3406,Colorado,402 7th St,[],2018-08-24T00:23:08.569Z,http://www.glenwoodcanyon.com
brewpub,Silverton,United States,161,37.8119443404304,-107.66423071109101,Golden Block Brewery,9703875962.0,81433,Colorado,1227 Greene St,[],2018-08-24T00:23:10.194Z,http://www.goldenblockbrewery.com
brewpub,Gunnison,United States,162,38.5446227755102,-106.92703767346902,High Alpine Brewing Company,9706424500.0,81230-2330,Colorado,111 N Main St,[],2018-08-24T00:23:23.068Z,http://www.highalpinebrewing.com
micro,Fort Collins,United States,163,40.5620458,-105.0380013,Jessup Farm Barrel House,9705688345.0,80525-2551,Colorado,1921 Jessup Dr,[],2018-08-24T00:23:33.661Z,http://jessupfarm.com/barrel-house/
brewpub,Evergreen,United States,164,39.639351447261,-105.313692483851,Lariat Lodge Brewing,3036741842.0,80439-8462,Colorado,27618 Fireweed Dr,[],2018-08-24T00:23:38.065Z,http://www.LariatLodgeBrewing.com
brewpub,Manitou Springs,United States,165,38.8569869,-104.915741327052,Manitou Brewing Company,7192827709.0,80829-1809,Colorado,725 Manitou Ave,[],2018-08-24T00:23:49.245Z,http://www.manitou-brewing.com
regional,Fort Collins,United States,166,40.59335825,-105.067842181802,New Belgium Brewing Co,9702210524.0,80524-2457,Colorado,500 Linden St,[],2018-08-24T00:23:56.828Z,http://www.newbelgium.com
regional,Fort Collins,United States,167,40.5895239,-105.063332717858,Odell Brewing Co,9704989070.0,80524-2507,Colorado,800 E Lincoln Ave,[],2018-08-24T00:24:01.453Z,http://www.odellbrewing.com
micro,Colorado Springs,United States,168,38.889659925238,-104.71460451346701,Peaks N Pines Brewing Company,7193586758.0,80922-2508,Colorado,4005 Tutt Blvd,[],2018-08-24T00:24:11.517Z,http://www.peaksnpinesbrewery.com
micro,Denver,United States,169,39.7615104,-104.98121809999999,Ratio Beerworks,3102669264.0,80205-2309,Colorado,2920 Larimer St,[],2018-08-24T00:24:20.330Z,http://ratiobeerworks.com
micro,Fort Collins,United States,170,40.58916845,-105.058489475164,Red Truck Beer Company Ltd.,6046824733.0,80524-2509,Colorado,1020 E Lincoln Ave,[],2018-08-24T00:24:22.140Z,
micro,Greeley,United States,171,40.387892,-104.7859342,"Rocky Mountain Taphouse, LLC",9703026551.0,80634-9604,Colorado,3050 67th Ave Ste 104,[],2018-08-24T00:24:32.112Z,http://www.rockymountaintaphouse.com
brewpub,Arvada,United States,172,39.802334,-105.08417309999999,Spice Trade Brewing,3034319000.0,80002-2433,Colorado,7803 Ralston Rd,[],2018-08-24T00:24:44.635Z,http://www.spicetradebrewing.com
brewpub,Denver,United States,173,39.7764426,-105.0432655,The Grateful Gnome Sandwich Shoppe and Brewery,7205986863.0,80212-2335,Colorado,4369 Stuart St,[],2018-08-24T00:24:51.406Z,http://www.thegratefulgnome.com
contract,Denver,United States,174,39.7677376780982,-104.909348665308,The Larimer Beer Company,7205076369.0,80207-1508,Colorado,3620 Newport St,[],2018-08-24T00:24:52.553Z,http://www.thelarimer.com
micro,Boulder,United States,175,40.0203098,-105.21831359999999,Upslope Brewing Company - Flatiron Park,,80301-2860,Colorado,1898 S Flatiron Ct Ste 110,[],2018-08-24T00:25:03.052Z,http://www.upslopebrewing.com
brewpub,Woodland Park,United States,176,38.9944899,-105.05133569000999,Ute Pass Brewing Co,7196868722.0,80863-3101,Colorado,209 E Midland Ave,[],2018-08-24T00:25:04.697Z,http://www.utepassbrewingcompany.com
micro,Pueblo,United States,177,38.2624164489796,-104.610367714286,Walter Brewing Company,7195420766.0,81003-3424,Colorado,126 Oneida St,[],2018-08-24T00:25:09.205Z,http://www.waltersbeer.com
contract,Westport,United States,178,41.12587,-73.311685,Beaver Beer Co,,06880-6227,Connecticut,307 Greens Farms Rd,[],2018-08-24T00:25:23.884Z,http://www.beaverbeer.com
micro,Waterbury,United States,179,41.5974763265155,-73.0575366209305,Brass Works Brewing Company LLC,2035276223.0,06704-1038,Connecticut,2066 Thomaston Ave,[],2018-08-24T00:25:27.172Z,http://www.brassworksbrewing.com
brewpub,New Haven,United States,180,41.306163899999994,-72.9302577,BruRm At Bar,2034958924.0,06511-6610,Connecticut,254 Crown St,[],2018-08-24T00:25:29.704Z,http://www.barnightclub.com
micro,South Windsor,United States,181,41.848728289720896,-72.5714790446604,Connecticut Valley Brewing Company,8606442707.0,06074-1945,Connecticut,765 Sullivan Ave,[],2018-08-24T00:25:32.911Z,http://www.ctvalleybrewing.com
micro,Hamden,United States,182,41.393211668667796,-72.9195534130741,Counterweight Brewing Company,2038217333.0,06514-1331,Connecticut,23 Raccio Park Rd,[],2018-08-24T00:25:33.898Z,http://www.Counterweightbrewing.com
micro,Ridgefield,United States,183,41.2731614754047,-73.44388491116351,Nod Hill Brewery,2036171191.0,06877-6238,Connecticut,137 Ethan Allen Hwy,[],2018-08-24T00:25:45.771Z,http://www.nodhillbrewery.com
micro,Branford,United States,184,41.296957858542704,-72.7720276806763,Thimble Island Brewery,2032082827.0,06405-2924,Connecticut,16 Business Park Dr,[],2018-08-24T00:25:53.876Z,http://www.thimbleislandbrewery.com
brewpub,Newark,United States,185,39.6834128,-75.7468068,Iron Hill Brewery & Restaurant - Newark,3022669000.0,19711-7313,Delaware,147 East Main St,[],2018-08-24T00:26:04.959Z,http://www.ironhillbrewery.com
micro,Milford,United States,186,38.9307888466891,-75.45083871180701,Mispillion River Brewing,3024916623.0,19963,Delaware,255 Mullet Run St,[],2018-08-24T00:26:07.476Z,http://www.mispillionriverbrewing.com
micro,Washington,United States,187,38.8716537346939,-77.0065830204082,Bardo Brewpub,7622337070.0,20003-3670,District of Columbia,25 Potomac Ave SE,[],2018-08-24T00:26:13.767Z,http://www.bardo.beer
micro,Palm Coast,United States,188,29.617811956914807,-81.1928702816799,Alcatraz Brewing,3866278909.0,32137-2743,Florida,20 Ocean Vista Ln,[],2018-08-24T00:26:25.449Z,http://www.alcatraz.beer
micro,Tampa,United States,189,28.005127,-82.45938100000002,"Angry Chair Brewing, LLC.",8138921651.0,33604-6007,Florida,6401 N Florida Ave,[],2018-08-24T00:26:28.503Z,http://www.angrychairbrewing.com
micro,Sarasota,United States,190,27.2700131176471,-82.4975180588235,Brew Life Brewing,9419523831.0,34233-4105,Florida,5767 Beneva Rd,[],2018-08-24T00:26:44.207Z,http://www.brewlifebrewing.com
micro,Valrico,United States,191,27.922973100000004,-82.2695872,Bullfrog Creek Brewing Company,8137038835.0,33596-6305,Florida,3632 Lithia Pinecrest Rd,[],2018-08-24T00:26:46.872Z,http://www.bullfrogcreekbrewing.com
micro,Dunedin,United States,192,28.01394225,-82.7840735,Caledonia Brewing,7273515105.0,34698-4998,Florida,587 Main St,[],2018-08-24T00:26:49.312Z,http://www.caledoniabrewing.com
brewpub,Cocoa Beach,United States,193,28.321357199999998,-80.6090792,Cocoa Beach Brewing Co,3216132941.0,32931-2960,Florida,150 N Atlantic Ave,[],2018-08-24T00:26:53.216Z,http://www.cocoabeachbrewingcompany.com
micro,Saint Petersburg,United States,194,27.766635437218,-82.66222157785809,Cycle Brewing Production and Warehouse,,33712-1304,Florida,2135 5th Ave S,[],2018-08-24T00:26:59.700Z,
brewpub,San Francisco,United States,195,37.7252994,-122.502981,Beach Chalet Brewing Co,4153868439.0,94121-3268,California,1000 Great Hwy,[],2018-08-23T23:25:04.285Z,http://www.beachchalet.com
micro,Cocoa,United States,196,28.355795,-80.7473064,Dirty Oar Beer Company,,32922-4607,Florida,329 W King St,[],2018-08-24T00:27:07.360Z,http://dirtyoarbeercompany.com/
micro,Saint Petersburg,United States,197,27.8222578098218,-82.66998676308009,"Dissent Craft Brewing Company, LLC",7273420255.0,33714-1999,Florida,5518 Haines Rd N,[],2018-08-24T00:27:07.981Z,http://www.dissentcraftbrewing.com
brewpub,Leesburg,United States,198,28.810239510204106,-81.87676620408159,Great Chicago Fire Brewery and Tap Room,3524742739.0,34748-5894,Florida,311 W Magnolia St,[],2018-08-24T00:27:22.840Z,http://www.chifibrew.com
micro,Hollywood,United States,199,26.040565700000002,-80.1658845,Hollywood Brewing Co,3054144757.0,33020-1002,Florida,3410 N 29th Ave,[],2018-08-24T00:27:29.200Z,http://www.hollywood.beer
micro,Longwood,United States,200,28.7036668145749,-81.34505280244291,Hourglass Brewing,4072620056.0,32750-5498,Florida,480 S Ronald Reagan Blvd Ste 1020,[],2018-08-24T00:27:30.977Z,http://www.HourglassBrewing.com
micro,Opa Locka,United States,201,25.895066500000002,-80.2626834,Legacy Caribbean Craft Brewery,7866816572.0,33054-4506,Florida,13416 NW 38th Ct,[],2018-08-24T00:27:45.507Z,http://Www.legacyccb.com
micro,Bradenton,United States,202,27.4908762853266,-82.57129,Motorworks Brewing,9415676218.0,34205-7331,Florida,1014 9th St W,[],2018-08-24T00:27:53.817Z,http://www.motorworksbrewing.com
micro,Pompano Beach,United States,203,26.2323404937182,-80.1247919998543,Odd Breed Wild Ales,8646506210.0,33060-6602,Florida,50 NE 1st St,[],2018-08-24T00:28:00.066Z,http://www.oddbreed.com
micro,Tallahassee,United States,204,30.4329351226509,-84.2911601134599,Proof Brewing Co,,32310-4808,Florida,644 McDonnell Dr,[],2018-08-24T00:28:14.290Z,http://www.proofbrewingco.com
micro,Orlando,United States,205,28.567899,-81.3485175701754,Redlight Redlight Beer Parlour and Brewery,4078939832.0,32803-2226,Florida,2810 Corrine Dr,[],2018-08-24T00:28:17.540Z,http://www.redlightredlightbeerparlour.com
brewpub,Jacksonville,United States,206,30.318626387755103,-81.66111726530609,River City Brewing Co,9043982299.0,32207-9003,Florida,835 Museum Cir,[],2018-08-24T00:28:19.259Z,http://www.rivercitybrewing.com
brewpub,Tampa,United States,207,27.9495902,-82.45002070000002,Southern Brewing & Winemaking Brewery,8132387800.0,33603-4149,Florida,4500 N Nebraska Ave,[],2018-08-24T00:28:29.404Z,http://www.southernbrewingwinemaking.com
brewpub,Winter Park,United States,208,28.593311100000005,-81.35582109999999,The Ravenous Pig / Cask & Larder,3212804200.0,32789-5005,Florida,565 W Fairbanks Ave,[],2018-08-24T00:28:39.976Z,http://www.caskandlarder.com
contract,Panama City,United States,209,30.1698125,-85.702765,Uncle Ernies Bayfront Grill & Brew House,8507638427.0,32401-1452,Florida,1151 Bayview Ave,[],2018-08-24T00:28:46.128Z,http://uncleerniesbayfrontgrill.com/welcome/
micro,Newnan,United States,210,33.4025703529412,-84.76356641176471,Abide Brewing Company,6789726747.0,30263-5802,Georgia,110 Werz Industrial Blvd Ste 130,[],2018-08-24T00:28:57.079Z,http://www.abidebrewing.com
micro,West Point,United States,211,32.8762576310151,-85.1853615243903,Chattabrewchee Southern Brewhouse,7065011151.0,31833-1506,Georgia,709 4th Ave,[],2018-08-24T00:28:59.773Z,http://www.chattabrewchee.com
brewpub,Dalton,United States,212,34.7697666359591,-84.9694072096123,Cherokee Brewing + Pizza Company,7065299478.0,30720,Georgia,207-B West Cuyler St,[],2018-08-24T00:29:00.324Z,http://www.cherokeebrewingandpizza.com
brewpub,Atlanta,United States,213,33.76333225,-84.3870607355802,Max Lager's Wood Fired Grill & Brewery,4045254400.0,30308-3210,Georgia,320 Peachtree St NE,[],2018-08-24T00:29:12.766Z,http://www.maxlagers.com
brewpub,Sandy Springs,United States,214,33.9043481,-84.43042390000002,Porter Pizza & Brewery,,30339,Georgia,6370 Powers Ferry Rd NW,[],2018-08-24T00:29:21.253Z,http://www.porterpizzabrewery.com
micro,Carrollton,United States,215,33.6113894489796,-85.10249657142859,Printer's Ale Manufacturing Co.,7708364253.0,30117-8780,Georgia,940 Columbia Dr,[],2018-08-24T00:29:22.410Z,http://www.printers-ale.com
micro,Athens,United States,216,33.9811401213053,-83.35002287013509,Southern Brewing Company,7065487183.0,30601-1517,Georgia,231 Collins Industrial Blvd,[],2018-08-24T00:29:29.429Z,http://www.sobrewco.com
regional,Atlanta,United States,217,33.80802235,-84.3810721937623,SweetWater Brewing Co,4046912537.0,30324-3924,Georgia,195 Ottley Dr NE,[],2018-08-24T00:29:32.873Z,http://www.sweetwaterbrew.com
micro,Honolulu,United States,218,21.2921440645306,-157.821878401556,Beer Lab HI,8088880913.0,96826-1537,Hawaii,1010 University Ave Ste B1,[],2018-08-24T00:29:40.482Z,http://www.beerlabhi.com
brewpub,Honolulu,United States,219,21.2987568898793,-157.853596637989,Home of the Brave Brewing Company,8083968112.0,96814-3309,Hawaii,909 Waimanu St,[],2018-08-24T00:29:42.938Z,http://www.hotbbc.com
large,Boise,United States,220,43.6174335918367,-116.202360204082,10 Barrel Brewing Co,5416785228.0,83702-5857,Idaho,830 W Bannock St,[],2018-08-24T00:29:51.675Z,http://www.10barrel.com
brewpub,Bonners Ferry,United States,221,48.696572100000004,-116.31051540000001,Kootenai River Brewing Co,2082674677.0,83805-1901,Idaho,6424 Riverside Street,[],2018-08-24T00:30:03.468Z,http://kootbrew.com
micro,Sandpoint,United States,222,48.2762009795918,-116.54917522449,MickDuff's Brewing Co,2082096700.0,83864-1411,Idaho,220 Cedar St,[],2018-08-24T00:30:07.389Z,http://www.mickduffs.com
micro,Boise,United States,223,43.6130136314097,-116.21450326362302,Payette Brewing Co,2083440011.0,83702-5219,Idaho,733 S Pioneer St,[],2018-08-24T00:30:09.911Z,http://www.payettebrewing.com
brewpub,Twin Falls,United States,224,42.5556194285714,-114.471756,Von Scheidt Brewing Co,2083299608.0,83301-6015,Idaho,157 2nd Ave W,[],2018-08-24T00:30:18.042Z,http://www.vonscheidtbrewing.com
micro,Lombard,United States,225,41.9054974203246,-88.02234574331871,Afterthought Brewing Company,6303011615.0,60148-1215,Illinois,844 N Ridge Ave,[],2018-08-24T00:30:25.723Z,http://afterthoughtbrewing.com
brewpub,Moline,United States,226,41.5059051632653,-90.5173633673469,Bent River Brewing Co,3097972722.0,61265-1335,Illinois,1413 5th Ave,[],2018-08-24T00:30:32.481Z,http://www.bentriverbrewing.com
micro,Hodgkins,United States,227,41.779049075688704,-87.85833464402798,Blue Nose Brewery,7089055198.0,60525-4126,Illinois,6119 East Ave,[],2018-08-24T00:30:37.459Z,http://www.bluenosebrewery.com
